gene,gene_effect,z_score,mean,stddev
PIGG,-0.22721765031742583,-2.5953239823010144,0.11125948011522604,0.13041806446552312
SLC25A1,-0.8328062404241972,-2.595099223402593,-0.24556579370311446,0.22628824417399956
NTN1,-0.38121475985878683,-2.594189557419949,-0.0741193779221785,0.11837815824146253
PASD1,-0.2109393278315506,-2.5880317659633563,0.09218173311427288,0.11712416552699892
PTK7,-0.34330649870313384,-2.587469328956143,-0.06662832089433068,0.10693003187033828
TRIM41,-0.45158679207308,-2.587312519096332,-0.04860204029460989,0.15575418462367283
GNPAT,-0.3675078358074171,-2.585184324945405,-0.0024678544985908186,0.14120462428400934
SEMA3E,-0.24456997664705918,-2.582718689128729,0.027595743743836207,0.10537954502614046
CEMP1,-0.5015164886137561,-2.580062099056987,-0.12503076378548114,0.1459211873101351
CD19,-0.5582082732082719,-2.5725150715681204,-0.09672979015432571,0.1793880580737061
EXOSC5,-1.3631350832408673,-2.569692674048248,-0.8549970930872305,0.19774270880148684
R3HDM4,-0.27069733170267446,-2.5688059038067363,0.05020543463238814,0.1249229324253397
STC2,-0.1927273116413154,-2.5674851987123883,0.06871446625918182,0.10182795913745173
OR1L3,-0.3292653227551897,-2.563179941746916,0.018266710017409468,0.13558627980513197
PRR30,-0.5296754645836563,-2.5619966784557406,-0.16501056420831045,0.142336211222237
ITSN2,-0.4646124907406071,-2.560309736170532,-0.005219555577031807,0.17942865610107456
P4HTM,-0.5348982422773602,-2.557774248130928,-0.13308470816470178,0.15709499554398917
MYO1G,-0.3587991444560581,-2.5550008032855867,-0.08862364304397566,0.10574380292352631
DACT3,-0.5261094561956848,-2.554269493957933,-0.13889559763929213,0.15159475516281204
DEFB112,-0.18977278815890747,-2.5541909415201376,0.09995406020608032,0.113431945770098
PIEZO1,-0.515325523340269,-2.5539618255988725,-0.07946867689787193,0.17065910777276166
SRARP,-0.35809475913716043,-2.552493817427176,-0.03391601737639658,0.12700471184197604
RERG,-0.49603774109763765,-2.5509557272287173,-0.0999616480556324,0.15526576522450689
