gene,gene_effect,z_score,mean,stddev
CCDC27,-0.37616822033879266,-2.750365810081502,-0.01819409825062976,0.13015509456087773
NSUN4,-1.1019139524243151,-2.750355562853599,-0.44018355232935646,0.24059812812289186
WDR59,-0.936017200684764,-2.7408267613224395,-0.31090385204304866,0.22807473914918294
SLC13A5,-0.4111340936198601,-2.73602710434259,-0.07317502386045012,0.12352182813649958
TTN,-0.4298863871494397,-2.7359091621548157,-0.05993965146888171,0.1352189395751671
TOR2A,-0.9148758552505708,-2.733453668262758,-0.36971043527148295,0.19944198297883237
RHOA,-1.5589486676251059,-2.7320440567922106,-0.4425120140912284,0.40864518665366073
HDDC2,-0.2754851142787526,-2.7295998077389068,0.012125067385588904,0.10536716072770626
SCD5,-0.37141700365424174,-2.7291534237980404,-0.04304356780961378,0.12032062139901442
TTC7A,-1.1299744059434575,-2.7277630070564136,-0.24918271106460715,0.3228989074931884
ITGA7,-0.5297304722483258,-2.725248987603435,-0.1724528451612386,0.13109907707965968
PPM1N,-0.5467193154434589,-2.7246912549761464,-0.13531774092935467,0.1509901621927824
PRODH,-0.642214682119441,-2.722504814956597,-0.2124277476107691,0.15786452686788863
SFRP2,-0.3648321092117274,-2.7181061261067265,-0.03040862756304465,0.12303547622244371
