gene,gene_effect,z_score,mean,stddev
EVI5L,-0.48502938182885014,-3.125501206450231,-0.11745944618152995,0.11760351744185872
ABCD1,-0.7610596346257308,-3.1202317864929623,-0.15265188668809307,0.19498799754920387
CRTC1,-0.4517742196206399,-3.1171973091207197,-0.051705845591458174,0.12834233266486125
METTL27,-0.5305878990798213,-3.1169842952063287,-0.11312196992895623,0.13393263796448834
SLC35C1,-0.6454943161938952,-3.1165017562814343,-0.12050107521303269,0.16845594260382418
GLIPR2,-0.42241547587968054,-3.108225179059501,-0.05113061189757066,0.11945236995166955
DCLRE1A,-0.30061337450409364,-3.10667673406968,0.057502391668580746,0.11527294174040129
ZFAT,-0.6612820964739248,-3.091518901416545,-0.05236558285757001,0.19696354220488416
PURA,-0.32944923738084625,-3.089298530251276,0.03603177284858222,0.11830550095775338
SLC5A7,-0.38123012782645016,-3.0854978302935225,-0.010558525768943358,0.12013348329667921
PDGFB,-0.3690737405888786,-3.083039050827772,0.043648193762214516,0.13386853930386658
RHBDF2,-0.5845327975643992,-3.0817118321321977,-0.18923864045606098,0.12827096712506023
NACAD,-0.30817355328514273,-3.0810874832483863,-0.017702546811894565,0.09427548164487852
INA,-0.5113488308267322,-3.0773061238742243,0.008260235575537837,0.1688519261606966
DAPK3,-0.43316017765127834,-3.0760305361310776,0.016076018257769862,0.14604412753134813
ASB9,-0.20475806157151855,-3.074803991304223,0.10241455707230573,0.09989990240435864
CBX5,-0.5261113886409169,-3.0724601123205453,-0.09954599613215795,0.1388351278502313
SASH3,-0.23616394948608926,-3.065427576088848,0.129589583126352,0.11931566593365842
DCBLD1,-0.15751362933638036,-3.0633558713138176,0.10056258261417335,0.0842462393505295
PRKAA2,-0.5828311199506735,-3.0614828507047385,-0.1288068729147169,0.14830207098218512
ALPK2,-0.2699308215533343,-3.0613875321515,0.09887899980652735,0.12047145860709353
FAM167B,-0.5326611829465443,-3.061129955268489,-0.07137215881851709,0.15069240145590876
PODXL2,-0.6336129630469666,-3.0602017518052853,0.024255117162090282,0.21497539494608972
OR6B1,-0.42049834520806195,-3.0580917990014282,-0.06574784536838982,0.11600387534328116
CRIP1,-0.3046638115063187,-3.0577428368384023,0.050285882062455635,0.11608225822410224
JADE1,-0.32537413969343126,-3.056518948030183,0.0670883936863342,0.1284017995807595
GSTM3,-0.7378471485162263,-3.0548476215016818,-0.2378008766562268,0.1636894319508448
CARM1,-1.2034093232583358,-3.054707650022457,-0.34042034587346615,0.28251115205035265
LIMD1,-0.4854920780587236,-3.051251060698396,-0.08346300839153313,0.13175876441159537
AFF4,-0.5219958067676067,-3.0500427031022785,-0.08590309652002412,0.1429792146201826
SMIM1,-0.4785400839757644,-3.0408606265764617,-0.04805783468303733,0.14156592562329418
TTC9C,-0.6015785279285388,-3.038333723429477,-0.15245837740991727,0.147817913172383
YJEFN3,-0.936344662425133,-3.0355344472254577,-0.32256905659809815,0.20219688377710182
MAP2K4,-0.49816212496083906,-3.034382660577604,0.09435506317607693,0.19526778736078348
SLC20A1,-1.0478351281321996,-3.033685965495007,-0.30641721295968244,0.24439507701369476
MFSD14A,-0.6015043860885931,-3.031570638349095,-0.13436907554350835,0.1540901949094853
CEACAM6,-0.7346728599500618,-3.0214833322454755,-0.26962850328096555,0.15391260037945975
FGFBP3,-0.8200134904985874,-3.0184311948745157,-0.11157176687792564,0.23470527498643662
GLB1,-0.46830876887659195,-3.0176593534868683,-0.06754592269468587,0.13280586018393015
IQCG,-0.3412799465787076,-3.009459373520662,0.009965757091188387,0.11671388780337175
ESYT2,-0.27896666026035305,-3.0065913151461765,0.06375692438211353,0.11399074523894971
MAGEB16,-0.39528191269729074,-3.006016615130915,-0.03195103707238343,0.12086788668966951
SPMIP3,-0.5049624952270663,-3.002338780847956,-0.12706025545148372,0.12586928636642764
SMO,-0.4499078639560896,-2.9983041308900025,-0.09131532166911706,0.11959845520425229
NEUROG3,-0.6416680187180388,-2.9945174324334314,-0.18767728420866217,0.1516073106111293
DPH6,-1.1041447731543028,-2.987681468140636,-0.34343130304733244,0.25461665783949705
MANF,-1.1459794054010786,-2.9864730711834286,-0.36718536240004895,0.2607738373788257
LEP,-0.47446398308891635,-2.978220857167088,-0.05256916121935243,0.14166001854908583
MCF2L2,-0.40103529523634296,-2.9749976712770767,-0.03203781768447617,0.12403286265211337
OR11L1,-0.2193271790020893,-2.9749749315978775,0.10658226898688535,0.1095503173917256
RFX2,-0.519602382991182,-2.974511324759291,-0.11458416619805924,0.13616294327805203
CLPB,-1.039079975048125,-2.9729614893562823,-0.2683350268559781,0.25925157488637085
SLC8B1,-0.4103048875904871,-2.9703379108599806,-0.08502642324118334,0.10950890912445992
YWHAG,-0.7394735593864002,-2.9679713926971196,-0.25843064754601813,0.1620780149781829
CA1,-0.3263054999512066,-2.9676539858435356,0.0178917608875818,0.11598294898283186
