gene,gene_effect,z_score,mean,stddev
OCLN,-0.2650649773411775,-0.7996209027893877,-0.13869868438338948,0.15803275341724238
HOXB2,-0.0679985482027589,-0.7995169216421754,0.03154502780216076,0.12450465188461701
MRPS9,-0.62394551122663,-0.799283287842243,-0.4156809390989161,0.26056415202918604
ACADS,-0.1897325023603616,-0.7991506968351882,-0.08392943665522597,0.13239438584504643
PEX2,-0.2002880612038574,-0.7987763531862204,-0.0630776357565471,0.1717757729056385
MMP19,-0.21404127362902053,-0.7984746895911105,-0.11565494791028602,0.12321783896383366
ALOX12,0.01683943291909666,-0.7982410142292474,0.12185915314678408,0.13156392412270454
RPS6KA5,-0.04939411924315528,-0.7980839670348397,0.03688161526528989,0.10810358066581591
KIF25,-0.0106267410947318,-0.7979889647350092,0.07607899561365407,0.10865530795551605
PEAK1,0.0022231254953372914,-0.7979006849694539,0.10612976916127312,0.13022503379592124
SSX7,-0.16376073342245562,-0.7978674846567828,-0.05296360549496829,0.13886657879678946
AACS,-0.05954751929280111,-0.7975600250351434,0.04429665385776367,0.13020232946854254
DRC12,-0.11391005924148831,-0.7971740286016246,-0.008852360696720931,0.1317876583724836
GRIA1,-0.12163387904306357,-0.7970098939372307,-0.036703996367714486,0.10656063785581792
CNOT4,-0.21985865661976503,-0.7969105398697899,-0.02744629729389171,0.2414478786506102
CNTNAP3B,-0.17839816221248023,-0.7967930007511197,-0.04027415198621151,0.17334992914855196
PHF2,-0.23412137202924843,-0.7960058855945479,-0.12335702519618685,0.1391501606176318
AOX1,-0.03538109931245519,-0.7959493581352628,0.040712434016726626,0.09560097329238697
GARNL3,-0.04774917604843475,-0.7958436303914308,0.04319271211339692,0.11427105110724131
TSHZ1,0.03890459257407573,-0.7956883284992586,0.12377869497684138,0.10666752214758009
PDGFRL,-0.07887557585890093,-0.7956225293838869,0.016496266995518972,0.11987071674337052
QSOX2,-0.17303375746958047,-0.7954246959941405,-0.07370537659726746,0.12487465045093937
SULT2B1,-0.305175793487992,-0.7953561143504264,-0.2136905920435526,0.11502420085015139
RPS8,-3.6469442871674174,-0.7952472011782391,-3.3061358013064663,0.42855666182290086
HARBI1,-0.21773586476399787,-0.7950529874284251,-0.12030162684323331,0.12255062173392073
AGRN,-0.2546509020631844,-0.7949000263824063,-0.14703237602080724,0.13538624037056532
LNX1,-0.09352950279504026,-0.7948512160847999,0.011438486362598092,0.13205992144627943
USP49,-0.06733645182680603,-0.7946972260003939,0.022686051569652737,0.11327899538485887
NME6,-0.38217171500855934,-0.7945317035326408,-0.21499425999089714,0.2104100494346029
ANAPC16,-0.10442582424343594,-0.7944343986258828,-0.007336548226490625,0.12221182288289464
MAU2,-0.8192239920984237,-0.7943997072072632,-0.5126298935867032,0.3859443750169062
LDHD,-0.13883135756627607,-0.7940676331376182,-0.0477214004397178,0.1147382833960293
CES2,-0.1585523671859092,-0.7938748256042508,-0.057753668315594864,0.12697051930522207
ABCA9,-0.004709461377579396,-0.7935479201143908,0.08705988572503222,0.11564436724802071
FXYD3,-0.11903410397443126,-0.7934995955919217,-0.025903913586473433,0.11736639930923481
PER1,0.06630795759560058,-0.7934761452985172,0.13660801513845117,0.08859756901249084
PANK2,-0.085176321053535,-0.7934336208563428,0.0011599207598731276,0.10881344014667102
HDAC4,-0.2458240736188341,-0.7931669627005847,-0.11051208566232762,0.170597105426321
CST9,0.04418532595014382,-0.7930648645803408,0.11981513077073186,0.09536395848353262
THBD,-0.1553856011632611,-0.7928442267832077,-0.0483349194264479,0.1350210774330135
ESYT1,-0.2879655912955116,-0.7927634987362766,-0.18925411024586153,0.12451567359875097
IL17RA,-0.13939895377217673,-0.7927402510394658,-0.05850274153935035,0.10204630347298846
CDIPT,-1.1728081506039822,-0.7927363268109063,-0.8362732931134209,0.4245230678962388
CTRL,0.06461731855625463,-0.7926474103315688,0.15978830281475073,0.12006723672847874
CCL26,-0.2434666755023681,-0.792444767919644,-0.11632523026994085,0.16044202748186956
IL17REL,-0.05257987268520168,-0.7923085614035167,0.04417924669741661,0.12212302642699781
SPAG16,-0.082958322115144,-0.7922502271509918,0.011598926636847895,0.11935275688342668
WDR90,-0.09966570797314428,-0.7922400377425243,-0.008214349730779492,0.11543390119862412
STC2,-0.01195484589339832,-0.7922118132966728,0.06871446625918182,0.10182795913745173
ARHGAP22,-0.031517186775402696,-0.7920485111576392,0.054766887041476975,0.10893786504411064
STOML3,0.059845279785111394,-0.7919988512563704,0.14644758488990017,0.10934650342915153
PDXDC1,-0.3356836440911926,-0.7918567395043051,-0.22186402598644378,0.14373763892695898
DOLK,-0.714756250539936,-0.7915762387664076,-0.4960567413959917,0.27628356996259207
GARIN4,-0.15034950124729543,-0.7915062634106244,-0.05223342744309738,0.12396120958211111
ARPC1A,-0.14070123527424405,-0.7914402688087125,-0.04340906897111141,0.1229305231708493
OSBPL2,-0.18221805538392705,-0.7909650493892123,-0.08371918992904473,0.12452998464463594
IL5RA,0.049585772535690575,-0.7908655661455716,0.13813559816555543,0.11196571126674369
FTL,-0.07515743663102048,-0.7903845238082693,0.02013105747824228,0.12055966588280233
LCN2,-0.14397659204452942,-0.7893288897371078,-0.03639474160805162,0.13629534131496035
GLUD2,0.11456641093269274,-0.7891893246169882,0.21633753881676215,0.1289565440250491
ZSCAN1,-0.09914374390596242,-0.7890042324142179,-0.013542679141529994,0.10849252925108883
LRRC23,-0.057458364856520984,-0.788432431826483,0.035657455414345895,0.11810247335355638
FCGRT,-0.0532202774876718,-0.7883337788482517,0.025724397219311756,0.10014117982147232
ACTR2,-1.6776634376495727,-0.7879949996804002,-1.3421968166560847,0.42572176362736897
SLC28A1,-0.08977983548408439,-0.7878819859148682,0.03478354192756248,0.158099029598966
LEFTY2,0.00444956001294293,-0.7872851680887324,0.11072905310769396,0.13499491340953676
TMEM174,-0.21536965448872153,-0.787250795997,-0.1117741661541377,0.13159146851466455
FAM187B,-0.12229934838571746,-0.7872104457498676,-0.03923604586313491,0.10551600651520765
ESRP2,-0.2547267089839841,-0.7871707558612646,-0.1263886829515085,0.16303708576172588
SPATA21,-0.1922176029832064,-0.786884027209033,-0.08273199068866544,0.1391381811152922
SLC22A5,-0.22008339739977661,-0.7867759304591944,-0.13513662968349446,0.10796818309719232
SERPINA3,-0.0542138464468622,-0.7867057736476893,0.036999506893214,0.11594341416505773
SLC8B1,-0.17115981887867207,-0.7865423582988644,-0.08502642324118334,0.10950890912445992
C14orf119,-0.2038640051296956,-0.7864359633514996,-0.10428987626953463,0.12661441426942482
PER2,-0.2523612631020422,-0.7863463996535267,-0.14524206772625672,0.13622392805891073
WASHC2C,-0.8358995706227784,-0.7861922150486861,-0.5408522580724091,0.37528648452986535
GARRE1,-0.10016797794691752,-0.7860035703884707,0.010823043689639314,0.14120930975122817
SPTY2D1,-0.07147305471832768,-0.7855996286880282,0.05368040124544906,0.15930946425316705
RPL7,-2.125490215334275,-0.7855007888039196,-1.8141084965835346,0.39641171999951863
KXD1,-0.43931814853642337,-0.7854910532217423,-0.24695899877607702,0.24489031284490495
RPS6KA1,-0.3143212386198555,-0.785418227568139,-0.19526968134264178,0.15157727831938483
TCF7,-0.26399340349859557,-0.7852175717986415,-0.15433134729530343,0.13965817900903205
FBLN7,-0.2202393024833753,-0.7851553625071769,-0.120291916096846,0.12729631759423374
CD209,-0.1250970087939905,-0.7848471151577963,-0.0363851100899914,0.11303080178381399
PBK,-0.0228015159576289,-0.7846668324388213,0.06216744955243532,0.10828667913230429
NLK,0.09757439983035435,-0.7842275771955204,0.18460068702884536,0.11097070509775503
